PCF ID,Hierarchy ID,Name,Difference Index,Change details,Metrics available?
10175,3.3.5.3,Analyze customer attrition and retention rates,0,,N
10176,3.3.5.4,Analyze customer metrics,0,,N
10177,3.3.5.5,"Revise customer strategies, objectives, and plans based on metrics",0,,N
16613,3.3.6,Analyze and respond to customer insight,4,"c16614, c16615, c16617, RENAME, WAS:Track and respond to customer insight",Y
16627,3.3.6.1,Monitor and respond to social media activity,0,,N
16614,3.3.6.2,Analyze customer website activity,1,"RENAME, WAS:Track customer site activity",N
16615,3.3.6.3,Analyze customer purchase patterns,1,"RENAME, WAS:Track customer purchase patterns",N
16616,3.3.6.4,Develop business rules to provide personalized offers,0,,N
16617,3.3.6.5,Monitor effectiveness of personalized offers and adjust offers accordingly,1,"RENAME, WAS:Monitor effectiveness and adjust offers",N
16629,3.3.7,Manage product marketing content,0,,N
16630,3.3.7.1,Manage product images,0,,N
18130,3.3.7.2,Manage product copy,0,,N
10103,3.4,Develop sales strategy,4,"c18112, c10130",Y
18112,3.4.1,"Develop direct sales, dealer and partner / alliance strategies",1,"RENAME, WAS:Develop direct sales, dealer and partner/alliance strategies",N
10134,3.4.1.1,Gather current and historic order information,0,,N
10135,3.4.1.2,Analyze sales trends and patterns,0,,N
10136,3.4.1.3,Generate multi-year sales forecast,0,,N
10137,3.4.1.4,Analyze historical and planned promotions and events,0,,N
18113,3.4.1.5,Develop collaborative forecast with Sales Channels,0,,N
10130,3.4.2,Develop sales partner/alliance (e.g. dealers) relationships,2,"+18629, RENAME, WAS:Develop sales partner/alliance relationships",N
10138,3.4.2.1,Identify alliance opportunities,0,,N
10139,3.4.2.2,Design alliance programs and methods for selecting and managing relationships,0,,N
10140,3.4.2.3,Select alliances,0,,N
10141,3.4.2.4,Develop partner and alliance management strategies,0,,N
10142,3.4.2.5,Establish partner and alliance management goals,0,,N
18629,3.4.2.6,Establish partner and alliance agreements,1,NEW,N
11478,3.4.3,"Establish customer management goals, and strategies",0,,N
11464,3.4.3.1,Develop customer business plan,0,,N
11465,3.4.3.2,Develop customer trade strategy and customer objectives/targets,0,,N
11521,3.4.3.3,Define trade programs and funding options,0,,N
11466,3.4.3.4,Conduct planning activities for major trade customers,0,,N
11467,3.4.3.5,Collaborate with trade customers to create sales and promo plan,0,,N
11522,3.4.3.6,Develop promotional and category management calendars (trade marketing calendars),0,,N
11523,3.4.3.7,Create strategic and tactical sales plans by customer,0,,N
11468,3.4.3.8,Communicate planning information to customer teams,0,,N
10131,3.4.4,Establish overall sales budgets,1,+17682,Y
17682,3.4.4.1,Calculate product market share,1,NEW,Y
10143,3.4.4.2,Calculate product revenue,0,,N
10144,3.4.4.3,Determine variable costs,0,,N
10145,3.4.4.4,Determine overhead and fixed costs,0,,N
10146,3.4.4.5,Calculate net profit,0,,N
10147,3.4.4.6,Create budget,0,,N
10132,3.4.5,Establish sales goals and measures,0,,Y
10133,3.4.6,Establish customer management measures,0,,Y
10105,3.5,Develop and manage sales plans,37,"c10182, c10187",Y
10182,3.5.1,Manage leads/opportunities,7,"+11773, +20011, c10184, c10189, c18115, RENAME, WAS:Generate leads",Y
10188,3.5.1.1,Identify potential customers,0,,N
10189,3.5.1.2,Identify/receive leads/opportunities,1,"RENAME, WAS:Identify leads",N
18115,3.5.1.3,Validate and qualify leads/opportunities,1,"RENAME, WAS:Validate and Qualify leads",N
11773,3.5.1.4,Match opportunities to business strategy,1,NEW,N
18116,3.5.1.5,Develop opportunity win plans,0,,N
20011,3.5.1.6,Manage opportunity pipeline,1,NEW,Y
10186,3.5.1.7,Manage sales force,0,,Y
10209,3.5.1.7.1,Determine sales resource allocation,0,,N
10184,3.5.1.8,Manage customer sales calls,2,"+20012, RENAME, WAS:Manage customer sales",Y
10190,3.5.1.8.1,Perform sales calls,0,,N
10191,3.5.1.8.2,Perform pre-sales activities,0,,N
20012,3.5.1.8.3,Manage customer meetings/workshops,1,NEW,N
10192,3.5.1.8.4,Close the sale,0,,N
10193,3.5.1.8.5,Record outcome of sales process,0,,Y
10183,3.5.2,Manage customers and accounts,6,"+20013, +20014, +14208, -18118",Y
20013,3.5.2.1,Select key customers/accounts,1,NEW,N
11173,3.5.2.2,Develop sales/key account plan,0,,N
20014,3.5.2.3,Manage sales/key account plan,1,NEW,N
11174,3.5.2.4,Manage customer relationships,0,,N
14208,3.5.2.5,Manage customer master data,3,"+16598, +16599, NEW",N
16598,3.5.2.5.1,Collect and merge internal and third-party customer information,1,NEW,N
16599,3.5.2.5.2,De-duplicate customer data,1,NEW,N
18117,3.5.3,Fleet and Corporate bid and proposal development,11,"+11781, +11782, +11785, +20015, +11787, +20016, +20017, +20018, c11784, c11790, c11793",N
11781,3.5.3.1,Receive Request For Proposal (RFP)/Request For Quote (RFQ),1,NEW,N
11780,3.5.3.2,Refine customer requirements,0,,N
11782,3.5.3.3,Review RFP/RFQ request,1,NEW,N
11783,3.5.3.4,Perform competitive analysis,0,,N
11784,3.5.3.5,Validate with strategy/business plans,1,"RENAME, WAS:Verify match with strategic/tactical plans",N
11785,3.5.3.6,Understand customer business and requirements,1,NEW,N
20015,3.5.3.7,Develop solution and delivery approach,1,NEW,N
11787,3.5.3.8,Identify staffing requirements,1,NEW,N
11788,3.5.3.9,Develop pricing and scheduling estimates,0,,N
11789,3.5.3.10,Conduct profitability analysis,0,,N
20016,3.5.3.11,Manage internal reviews,1,NEW,N
20017,3.5.3.12,Manage internal approvals,1,NEW,N
11790,3.5.3.13,Submit/present bid/proposal/quote to customer,1,"RENAME, WAS:Submit bid",N
20018,3.5.3.14,Revise bid/proposal/quote,1,NEW,N
11793,3.5.3.15,Manage notification outcome,1,"RENAME, WAS:Receive notification",N
10185,3.5.4,Manage sales orders,4,"+17404, c10195, c10198",Y
10194,3.5.4.1,Accept and validate sales orders,0,,N
10195,3.5.4.2,Collect and maintain account information,2,"c10201, RENAME, WAS:Collect and maintain customer account information",Y
10201,3.5.4.2.1,Administer key account details,1,"RENAME, WAS:Administer key customer/account details",N
10202,3.5.4.2.2,Retrieve full customer details,0,,N
10203,3.5.4.2.3,Modify involved party details,0,,N
10204,3.5.4.2.4,Record address details,0,,N
10205,3.5.4.2.5,Record contact details,0,,N
10206,3.5.4.2.6,Record key customer communication profile details,0,,N
10207,3.5.4.2.7,Review involved party information,0,,N
10208,3.5.4.2.8,Terminate involved party information,0,,N
10196,3.5.4.3,Determine availability,0,,Y
10197,3.5.4.4,Determine fulfillment process,0,,Y
10198,3.5.4.5,Enter orders into system,1,"RENAME, WAS:Enter orders into system and identify/perform cross-sell/up-sell activity",Y
17404,3.5.4.6,Identify/perform cross-sell/up-sell activity,1,NEW,Y
10199,3.5.4.7,Process back orders and updates,0,,N
10200,3.5.4.8,Handle order inquiries including post-order fulfillment transactions,0,,N
10187,3.5.5,Manage sales partners and alliances (e.g. dealers),8,"+18641, c10211, c10214, c14209, RENAME, WAS:Manage sales partners and alliances",N
10211,3.5.5.1,Provide sales and product/service training to sales partners/alliances,4,"+20019, +20020, +20021, RENAME, WAS:Provide sales and product training to sales partners/alliances",N
20019,3.5.5.1.1,Provide certification enablement training,1,NEW,N
20020,3.5.5.1.2,Manage certifications and skills,1,NEW,N
20021,3.5.5.1.3,Provide support to partners/alliances,1,NEW,N
18641,3.5.5.2,Provide marketing materials to sales partners/alliances,1,NEW,N
10212,3.5.5.3,Develop sales forecast by partner/alliance,0,,N
10213,3.5.5.4,Agree on partner and alliance commissions,0,,N
10214,3.5.5.5,Monitor and evaluate partner/alliance results,1,"RENAME, WAS:Evaluate partner/alliance results",N
14209,3.5.5.6,Manage sales partner/alliance master data,1,"RENAME, WAS:Manage channel partner master data",N
10150,3.5.6,Develop and manage media,1,c16628,Y
10158,3.5.6.1,Define media objectives,0,,N
16626,3.5.6.2,Develop social media strategy,0,,N
16742,3.5.6.3,Define social media performance metrics,0,,N
10161,3.5.6.4,Engage media provider,0,,N
10162,3.5.6.5,Develop and execute advertising,0,,N
16628,3.5.6.6,Execute social media campaigns,1,"RENAME, WAS:Execute social media campagins",N
11253,3.5.6.7,Develop and execute other marketing campaigns/programs,0,,N
11254,3.5.6.8,Assess brand/product marketing plan performance,0,,N
16743,3.5.6.9,Evaluate social media performance metrics,0,,N
12421,3.6,Plan and forecast vehicle,0,,N
12422,3.6.1,Plan and simulate business,0,,N
12423,3.6.2,Plan and forecast sales,0,,N
12424,3.6.3,Perform collaborative planning,0,,N
12425,3.6.4,Perform incentive plan maintenance,0,,N
12426,3.6.5,Perform planning based on options,0,,N
12427,3.6.6,Perform planning based on fully configured orders,0,,N
12490,3.7,Perform lease management,0,,N
12491,3.7.1,Achieve sales,0,,N
12492,3.7.2,Support dealer floor plan,0,,N
12493,3.7.3,Support dealer retail financing,0,,N
12494,3.7.4,Support vehicle remarketing,0,,N
12495,3.7.5,Instill ownership loyalty,0,,N
12496,3.8,Perform vehicle life cycle management,0,,N
12497,3.8.1,Perform installed base analysis,0,,N
12498,3.8.2,Perform installed base processing,0,,N
12499,3.8.3,Process vehicle information,0,,N
12500,3.8.4,Perform vehicle information processing with channel partners,0,,N
12724,4,Build Vehicle and logistics,57,,N
12570,4.1,Forecast vehicle build and create build plan,3,,N
12591,4.1.1,Strategize production,3,"+19551, c18119, c10232",N
12592,4.1.1.1,Review production practices,0,,N
12593,4.1.1.2,Establish new practices,0,,N
12594,4.1.1.3,Develop long range production strategy,0,,N
10229,4.1.1.4,Define manufacturing goals,0,,N
10230,4.1.1.5,Define labor and materials policies,0,,N
10231,4.1.1.6,Define outsourcing policies,0,,N
18119,4.1.1.7,Determine local labor and material regulations,1,"RENAME, WAS:Determine local labour and material regulations",N
10232,4.1.1.8,Define capital expense policies,1,"RENAME, WAS:Define manufacturing capital expense policies",N
10233,4.1.1.9,Define capacities,0,,N
10234,4.1.1.10,Define production network and supply constraints,0,,N
14193,4.1.1.11,Define production process,0,,N
19551,4.1.1.12,Define standard operating procedures,1,NEW,N
14194,4.1.1.13,Define production workplace layout and infrastructure,0,,N
12571,4.1.2,Forecast for manufacturing planning,0,,N
12572,4.1.2.1,Create manufacturing demand planning,0,,N
12573,4.1.2.2,Create model-mix planning and sequencing,0,,N
12580,4.1.3,Plan for plant human resource,0,,N
12581,4.1.3.1,Identify available resources,0,,N
12582,4.1.3.2,Identify additional resources needed and the additional shifts,0,,N
12583,4.1.4,Plan for plant safety,0,,N
12584,4.1.4.1,Identify existing safety concerns,0,,N
12585,4.1.4.2,Plan for securing the safety concern,0,,N
12586,4.1.5,Set targets for manufacturing,0,,N
18131,4.1.5.1,Set manufacturing hours per vehicle/hours per vehicle (HPV) target for each plant,0,,N
12588,4.1.5.2,Set lean objectives by conducting lean events,0,,N
12589,4.1.5.3,Identify compliance to production cell readiness,0,,N
12590,4.1.5.4,Set run-at-rate,0,,N
12574,4.1.6,Plan and simulate manufacturing,0,,N
12575,4.1.6.1,Complete material requirements planning,0,,N
12576,4.1.6.2,Create processing delivery schedules,0,,N
12577,4.1.6.3,Issue purchase orders,0,,N
12578,4.1.6.4,Perform rapid requirement planning,0,,N
12579,4.1.6.5,Plan production completion and delivery,0,,N
12595,4.1.7,Determine production rules and policies,0,,N
12596,4.1.7.1,Define production governance,0,,N
12597,4.1.7.2,Oversee manufacturing product,0,,N
12598,4.1.7.3,Manage production activities,0,,N
12599,4.1.7.4,Assess production performance,0,,N
12634,4.2,Validate quality targets,0,,N
12600,4.2.1,Validate corporate quality requirements and standards,0,,N
12601,4.2.1.1,Propose/define quality targets,0,,N
12602,4.2.1.2,Define serviceability index rating,0,,N
12603,4.2.1.3,Define vehicle warranty glide path per limits,0,,N
12604,4.2.1.4,Certify/approve production intent racks,0,,N
12605,4.2.1.5,Certify/approve production intent containers,0,,N
12606,4.2.2,Validate supplier quality,0,,N
12607,4.2.2.1,Complete purchased parts Process Failure Mode and Effect Analysis - PFMEA,0,,N
12608,4.2.2.2,Complete process validation testing,0,,N
12609,4.2.2.3,Define/implement product and process error/mistake proofing,0,,N
12610,4.2.2.4,Validate completion of production tools,0,,N
12611,4.2.2.5,Complete production part approval process (PPAP) (key components and modules),0,,N
12612,4.2.2.6,Demonstrate run at rate,0,,N
12613,4.2.3,Manage quality,0,,N
18120,4.2.3.1,"Identify, establish and adapt quality procedures",0,,N
12614,4.2.3.2,Establish quality targets,0,,N
12615,4.2.3.3,Monitor quality,0,,N
10373,4.2.3.4,Communicate quality specifications,0,,N
12616,4.2.3.5,Feedback quality status,0,,N
12617,4.2.3.6,Improve quality continuously,0,,N
18121,4.3,Create production order,10,c10222,N
10222,4.3.1,Manage demand for products,7,"c10235, c10236, c10237, c10239, c10240, c10241, RENAME, WAS:Manage demand for products and services",N
10235,4.3.1.1,Develop baseline demand forecasts,1,"RENAME, WAS:Develop baseline forecasts",N
10236,4.3.1.2,Collaborate demand with customers,1,"RENAME, WAS:Collaborate with customers",N
10237,4.3.1.3,Develop demand consensus forecast,1,"RENAME, WAS:Develop consensus forecast",N
10238,4.3.1.4,Determine available to promise,0,,N
10239,4.3.1.5,Monitor activity against demand forecast and revise forecast,1,"RENAME, WAS:Monitor activity against forecast and revise forecast",N
10240,4.3.1.6,Evaluate and revise demand forecasting approach,1,"RENAME, WAS:Evaluate and revise forecasting approach",N
10241,4.3.1.7,Measure demand forecast accuracy,1,"RENAME, WAS:Measure forecast accuracy",Y
10224,4.3.2,Create and manage master production schedule,3,"+20023, +20024, c17041",N
20023,4.3.2.1,Model production network to enable simulation and optimization,1,NEW,N
20024,4.3.2.2,Create master production schedule,1,NEW,N
10247,4.3.2.3,Create site level production plan and schedule,0,,N
10248,4.3.2.4,Manage work-in-progress inventory,0,,N
10249,4.3.2.5,Collaborate with suppliers,0,,N
10250,4.3.2.6,Execute site- level production plan and schedule,0,,N
17041,4.3.2.7,Maintain master production schedule,1,"RENAME, WAS:Monitor master production schedule and plan",N
10223,4.3.3,Create materials plan,0,,N
10242,4.3.3.1,Create unconstrained plan,0,,N
10243,4.3.3.2,Collaborate with supplier and contract manufacturers,0,,N
10244,4.3.3.3,Identify critical materials and supplier capacity,0,,N
10245,4.3.3.4,Monitor material specifications,0,,N
10246,4.3.3.5,Generate constrained plan,0,,N
14196,4.3.3.6,Define production balance and control,0,,N
10216,4.4,Procure materials and services,9,"+20973, c10277",Y
10277,4.4.1,Provide sourcing governance and perform category management,4,"-12502, c10285, c10283, RENAME, WAS:Develop sourcing strategies",Y
10281,4.4.1.1,Develop procurement plan,0,,N
10282,4.4.1.2,Clarify purchasing requirements,0,,N
10283,4.4.1.3,Establish materials management contingency plans,1,"RENAME, WAS:Develop inventory strategy",N
10284,4.4.1.4,Match needs to supply capabilities,0,,N
10285,4.4.1.5,Analyze organization’s spend profile,1,"RENAME, WAS:Analyze organization's spend profile",N
10286,4.4.1.6,Seek opportunities to improve efficiency and value,0,,N
12501,4.4.1.7,Plan for production part approval process,0,,N
12503,4.4.1.8,Plan for supplier collaboration,0,,N
20973,4.4.2,Develop sourcing and category management strategies,1,NEW,N
10278,4.4.3,Select suppliers and develop/maintain contracts,0,,Y
10288,4.4.3.1,Select suppliers,0,,N
10289,4.4.3.2,Certify and validate suppliers,0,,N
10290,4.4.3.3,Negotiate and establish contracts,0,,N
10291,4.4.3.4,Manage contracts,0,,N
10287,4.4.3.5,Collaborate with suppliers to identify sourcing opportunities,0,,N
12504,4.4.3.6,Create vendor evaluation and monitor plan,0,,N
12505,4.4.3.7,Create negotiating leveraging factors,0,,N
12506,4.4.3.8,Evaluate supplier capabilities,0,,N
12507,4.4.3.9,Manage bidding events,0,,N
12508,4.4.3.10,Planning for purchase order processing,0,,N
10279,4.4.4,Order materials and services,2,"c10297, c10298",Y
10292,4.4.4.1,Process/Review requisitions,0,,N
10293,4.4.4.2,Approve requisitions,0,,N
10294,4.4.4.3,Solicit/Track vendor quotes,0,,N
10295,4.4.4.4,Create/Distribute purchase orders,0,,Y
10296,4.4.4.5,Expedite orders and satisfy inquiries,0,,N
10297,4.4.4.6,Reconcile purchase orders,1,"RENAME, WAS:Record receipt of goods",Y
10298,4.4.4.7,Research/Resolve order exceptions,1,"RENAME, WAS:Research/Resolve exceptions",N
12514,4.4.5,Plan for inbound parts,0,,N
12515,4.4.5.1,Inbound processing and receipt confirmation,0,,N
12516,4.4.5.2,Create warehousing and storage plan,0,,N
12517,4.4.5.3,Inventory and warehouse management analytics,0,,N
12518,4.4.5.4,Transportation analytics,0,,N
10280,4.4.6,Manage suppliers,0,,Y
10299,4.4.6.1,Monitor/Manage supplier information,0,,N
10300,4.4.6.2,Prepare/Analyze procurement and vendor performance,0,,N
10301,4.4.6.3,Support inventory and production processes,0,,N
10302,4.4.6.4,Monitor quality of product delivered,0,,N
12509,4.4.7,Manage inventory,0,,N
12510,4.4.7.1,Publish current inventory status and gross demand,0,,N
12511,4.4.7.2,Monitor inventory and simulate replenishment,0,,N
12512,4.4.7.3,Publish planned receipts schedules,0,,N
12513,4.4.7.4,"Plan for post goods receipt (GR), transmit GR references and update inventory",0,,N
12519,4.4.8,Evaluate vendor and continue monitoring,0,,N
12520,4.4.8.1,Create vendor evaluation and monitoring plan,0,,N
12627,4.4.9,Assess procurement performance,2,"c12629, c12631",N
12628,4.4.9.1,Establish key performance indicators (metrics),0,,N
12629,4.4.9.2,Establish procurement monitoring frequency,1,"RENAME, WAS:Establish monitoring frequency",N
12630,4.4.9.3,Calculate performance results,0,,N
12631,4.4.9.4,Identify procurement performance trends,1,"RENAME, WAS:Identify performance trends",N
12632,4.4.9.5,Analyze performance benchmark gaps,0,,N
12633,4.4.9.6,Generate appropriate reports,0,,N
12521,4.5,Manufacture vehicles,19,"+10369, +10370, c10304",N
12545,4.5.1,Schedule production,1,c12550,N
12546,4.5.1.1,Schedule production quantities,0,,N
12547,4.5.1.2,Schedule and sequence lines,0,,N
12548,4.5.1.3,Schedule line delivery,0,,N
12549,4.5.1.4,Generate site level plan,0,,N
12550,4.5.1.5,Manage vehicle work-in-progress inventory,1,"RENAME, WAS:Manage work-in-progress inventory",N
12551,4.5.1.6,Generate detail schedule,0,,N
12552,4.5.1.7,Communicate schedules with suppliers,0,,N
10305,4.5.2,Schedule and perform maintenance,0,,N
12525,4.5.2.1,Perform preventive maintenance,0,,N
12526,4.5.2.2,Perform corrective maintenance,0,,N
12527,4.5.2.3,Analyze and report manufacturing operations,0,,N
12528,4.5.2.4,"Obtain, install and maintain equipment",0,,N
12529,4.5.2.5,Manage tools/crib,0,,N
12530,4.5.2.6,Monitor equipment,0,,N
12531,4.5.2.7,Schedule maintenance,0,,N
12532,4.5.2.8,Maintain equipment,0,,N
12533,4.5.3,Plan master production,0,,N
12534,4.5.3.1,Explode Bill Of Material (BOM) for product structure,0,,N
12535,4.5.3.2,Create production planning,0,,N
12536,4.5.3.3,Determine cost for products to be built,0,,N
12537,4.5.3.4,Import plant supply information,0,,N
12538,4.5.3.5,Import plant demand information,0,,N
12539,4.5.3.6,Determine master production schedule,0,,N
12540,4.5.3.7,Perform rough-cut capacity planning,0,,N
12541,4.5.3.8,Pass master production schedule to MRP,0,,N
12542,4.5.3.9,Integrate master production schedule,0,,N
12543,4.5.3.10,Calculate materials requirements plan-MRP,0,,N
12544,4.5.3.11,"Allocate production to dealers, distributors",0,,N
10304,4.5.4,Produce/Assemble product,7,"+19566, -10314, RENAME, WAS:Produce product",Y
10310,4.5.4.1,Manage raw material inventory,0,,N
10311,4.5.4.2,Execute detailed line schedule,0,,N
10319,4.5.4.3,Report maintenance issues,0,,N
10313,4.5.4.4,Rerun defective items,0,,N
19566,4.5.4.5,Monitor and optimize production process,5,"+19567, +19568, +19569, +19570, NEW",N
19567,4.5.4.5.1,Automate and control plant,1,NEW,N
19568,4.5.4.5.2,Perform advanced process control,1,NEW,N
19569,4.5.4.5.3,Perform real-time optimization,1,NEW,N
19570,4.5.4.5.4,Manage plant alarms and alerts,1,NEW,N
12522,4.5.4.6,Repair defective items,0,,N
12523,4.5.4.7,Confirm production,0,,N
12524,4.5.4.8,Back-flush inventory,0,,N
10369,4.5.5,Perform quality testing,7,"+10318, +10374, +20956, +10375, +12045, +12046, NEW",N
10318,4.5.5.1,Calibrate test equipment,1,NEW,N
10374,4.5.5.2,Perform testing using the standard testing procedure,1,NEW,Y
20956,4.5.5.3,Manage quality samples,1,NEW,N
10375,4.5.5.4,Record test results,1,NEW,N
12045,4.5.5.5,Track and analyze non-conformance trends,1,NEW,N
12046,4.5.5.6,Perform root cause analysis,1,NEW,N
10370,4.5.6,Maintain production records and manage lot traceability,3,"+10376, +10377, NEW",N
10376,4.5.6.1,Determine lot numbering system,1,NEW,N
10377,4.5.6.2,Determine lot use,1,NEW,N
12553,4.5.7,Perform collaborative planning with supplier,0,,N
12554,4.5.7.1,Plan for inbound processing and receipt confirmation,0,,N
12555,4.5.7.2,Sequence production line,0,,N
12556,4.5.7.3,Implement Kanban,0,,N
12557,4.5.7.4,Replenish line based on demand,0,,N
12558,4.5.7.5,Manage physical inventory,0,,N
12559,4.5.7.6,Dispatch and schedule people and tools,0,,N
12560,4.5.7.7,Manage equipment and parts inventory,0,,N
12561,4.5.8,Oversee plant operations,1,c12562,N
12562,4.5.8.1,Track production - control / traceability,1,"RENAME, WAS:Track production - control/traceability",N
12563,4.5.8.2,Track and monitor production parameters,0,,N
12564,4.5.8.3,Assemble and package product,0,,N
12565,4.5.8.4,Broadcast messages,0,,N
12566,4.5.8.5,Manage alerts,0,,N
12567,4.5.8.6,Manage manufacturing order management,0,,N
12568,4.5.8.7,Control flow,0,,N
10219,4.6,Manage logistics and warehousing,8,"+20936, -10339, -18122, c10338",Y
10338,4.6.1,Provide logistics governance,3,"+16905, c10343, RENAME, WAS:Define logistics strategy",Y
10343,4.6.1.1,Translate customer service requirements into logistics requirements,1,"RENAME, WAS:Translate customer service requirements into logistics",N
10344,4.6.1.2,Design logistics network,0,,N
10345,4.6.1.3,Communicate outsourcing needs,0,,N
10346,4.6.1.4,Develop and maintain delivery service policy,0,,N
10347,4.6.1.5,Optimize transportation schedules and costs,0,,N
10348,4.6.1.6,Define key performance measures,0,,N
16905,4.6.1.7,Define reverse logistics strategy,1,NEW,N
20936,4.6.2,Plan and manage inbound material flow,2,"+20109, NEW",N
10349,4.6.2.1,Plan inbound material receipts,0,,N
10350,4.6.2.2,Manage inbound material flow,0,,N
10351,4.6.2.3,Monitor inbound delivery performance,0,,N
10352,4.6.2.4,Manage flow of returned products,0,,N
12708,4.6.2.5,Control quality of returned parts,0,,N
20109,4.6.2.6,Salvage or repair returned products,1,NEW,N
10366,4.6.2.6.1,Perform salvage activities,0,,N
14195,4.6.2.6.2,Manage repair/refurbishment and return to customer/stock,0,,N
10340,4.6.3,Operate warehousing,1,+20957,Y
10353,4.6.3.1,Track inventory deployment,0,,N
10354,4.6.3.2,"Receive, inspect, and store inbound deliveries",0,,N
10355,4.6.3.3,Track product availability,0,,N
10356,4.6.3.4,"Pick, pack, and ship product for delivery",0,,N
10357,4.6.3.5,Track inventory accuracy,0,,N
10358,4.6.3.6,Track third-party logistics storage and shipping performance,0,,N
10359,4.6.3.7,Manage physical finished goods inventory,0,,Y
20957,4.6.3.8,Manage warehouse transfers,1,NEW,N
10341,4.6.4,Operate outbound transportation,0,,Y
10360,4.6.4.1,"Plan, transport, and deliver outbound product",0,,N
10361,4.6.4.2,Track carrier delivery performance,0,,N
10362,4.6.4.3,Manage transportation fleet,0,,N
10363,4.6.4.4,Process and audit carrier invoices and documents,0,,N
18123,4.7,Plan and manage distribution,5,-10228,N
17042,4.7.1,Plan distribution requirements,3,"+19555, c10258, c10260",N
10251,4.7.1.1,Allocate available to promise,0,,N
10252,4.7.1.2,Maintain master data,0,,N
10253,4.7.1.3,Determine finished goods inventory requirements at destination,0,,N
19555,4.7.1.4,Determine product storage facility requirements,1,NEW,N
10254,4.7.1.5,Calculate requirements at destination,0,,N
10255,4.7.1.6,Calculate consolidation at source,0,,N
10256,4.7.1.7,Manage collaborative replenishment planning,0,,N
10257,4.7.1.8,Manage requirements for partners,0,,N
10258,4.7.1.9,Calculate and optimize destination dispatch plan,1,"RENAME, WAS:Calculate destination dispatch plan",N
10259,4.7.1.10,Manage dispatch plan attainment,0,,N
10260,4.7.1.11,Calculate and optimize destination load plans,1,"RENAME, WAS:Calculate destination load plans",N
10261,4.7.1.12,Manage partner load plan,0,,N
10262,4.7.1.13,Manage cost of supply,0,,N
10263,4.7.1.14,Manage capacity utilization,0,,N
10226,4.7.2,Establish distribution planning constraints,1,+19558,N
10267,4.7.2.1,Establish distribution center layout constraints,0,,N
10268,4.7.2.2,Establish inventory management constraints,0,,N
10269,4.7.2.3,Establish transportation management constraints,0,,N
19558,4.7.2.4,Establish storage management constraints,1,NEW,N
10227,4.7.3,Review distribution planning policies,0,,N
10264,4.7.3.1,Review distribution network,0,,N
10265,4.7.3.2,Establish sourcing relationships,0,,N
10266,4.7.3.3,Establish dynamic deployment policies,0,,N
12618,4.8,Production monitoring,3,,N
12619,4.8.1,Assess Master Production Schedule (MPS) and Manufacturing Resource Planning (MRP) performance,3,"c12621, c12622, c12623",N
12620,4.8.1.1,Establish appropriate performance measures,0,,N
12621,4.8.1.2,Establish production monitoring frequency,1,"RENAME, WAS:Establish monitoring frequency",N
12622,4.8.1.3,Calculate production performance measures,1,"RENAME, WAS:Calculate performance measures",N
12623,4.8.1.4,Identify production performance trends,1,"RENAME, WAS:Identify performance trends",N
12624,4.8.1.5,Identify issues/problems with performance,0,,N
12625,4.8.1.6,Prepare appropriate reports,0,,N
12626,4.8.1.7,Develop action plan to improve performance,0,,N
20025,5,Deliver Services,67,"+20026, +20040, +20058, NEW",Y
20026,5.1,Establish service delivery governance and strategies,14,"+20027, +20032, NEW",N
20027,5.1.1,Establish service delivery governance,5,"+20028, +20029, +20030, +20031, NEW",N
20028,5.1.1.1,Set up and maintain service delivery governance and management system,1,NEW,N
20029,5.1.1.2,Manage service delivery performance,1,NEW,N
20030,5.1.1.3,Manage service delivery development and direction,1,NEW,N
20031,5.1.1.4,Solicit feedback from customer on service delivery satisfaction,1,NEW,N
20032,5.1.2,Develop service delivery strategies,8,"+20033, +20034, +20035, +20036, +20037, +20038, +20039, NEW",N
20033,5.1.2.1,Define service delivery goals,1,NEW,N
20034,5.1.2.2,Define labor policies,1,NEW,N
20035,5.1.2.3,Evaluate resource availability,1,NEW,N
20036,5.1.2.4,Define service delivery network and supply constraints,1,NEW,N
20037,5.1.2.5,Define service delivery process,1,NEW,N
20038,5.1.2.6,Review and validate service delivery procedures,1,NEW,N
20039,5.1.2.7,Define service delivery workplace layout and infrastructure,1,NEW,N
20040,5.2,Manage service delivery resources,25,"+20041, +20050, +12127, NEW",N
20041,5.2.1,Manage service delivery resource demand,9,"+20042, +20043, +20044, +20045, +20046, +20047, +20048, +20049, NEW",N
20042,5.2.1.1,Monitor pipeline,1,NEW,N
20043,5.2.1.2,Develop baseline forecasts,1,NEW,N
20044,5.2.1.3,Collaborate with customers,1,NEW,N
20045,5.2.1.4,Develop consensus forecast,1,NEW,N
20046,5.2.1.5,Determine availability of skills to deliver on current and forecast customer orders,1,NEW,N
20047,5.2.1.6,Monitor activity against forecast and revise forecast,1,NEW,N
20048,5.2.1.7,Evaluate and revise forecasting approach,1,NEW,N
20049,5.2.1.8,Measure forecast accuracy,1,NEW,N
20050,5.2.2,Create and manage resource plan,7,"+20051, +20052, +20053, +20054, +20055, +20056, NEW",N
20051,5.2.2.1,Define and manage skills taxonomy,1,NEW,N
20052,5.2.2.2,Create resource plan,1,NEW,N
20053,5.2.2.3,"Match resource demand with capacity, skills, and capabilities",1,NEW,N
20054,5.2.2.4,Collaborate with suppliers and partners to supplement skills and capabilities,1,NEW,N
20055,5.2.2.5,Identify critical resources and supplier capacity,1,NEW,N
