PCF ID,Hierarchy ID,Name,Difference Index,Change details,Metrics available?
11790,3.5.3.13,Submit/present bid/proposal/quote to customer,1,NEW,N
20018,3.5.3.14,Revise bid/proposal/quote,1,NEW,N
11793,3.5.3.15,Manage notification outcome,1,NEW,N
10185,3.5.4,Manage service requests,11,"+17404, c10196, c10198",Y
10194,3.5.4.1,Accept and validate service requests,0,,N
10195,3.5.4.2,Collect and maintain service consumer/subscriber account information,8,"+10201, +10202, +10203, +10204, +10205, +10206, +10207, +10208",Y
10201,3.5.4.2.1,Administer key account details,1,NEW,N
10202,3.5.4.2.2,Retrieve full customer details,1,NEW,N
10203,3.5.4.2.3,Modify involved party details,1,NEW,N
10204,3.5.4.2.4,Record address details,1,NEW,N
10205,3.5.4.2.5,Record contact details,1,NEW,N
10206,3.5.4.2.6,Record key customer communication profile details,1,NEW,N
10207,3.5.4.2.7,Review involved party information,1,NEW,N
10208,3.5.4.2.8,Terminate involved party information,1,NEW,N
10196,3.5.4.3,Determine availability,1,"RENAME, WAS:Determine service availability",Y
10197,3.5.4.4,Determine fulfillment process,0,,Y
10198,3.5.4.5,Enter orders into system,1,"RENAME, WAS:Enter orders into system and identify/perform cross-sell/up-sell activity",Y
17404,3.5.4.6,Identify/perform cross-sell/up-sell activity,1,NEW,Y
10199,3.5.4.7,Process back orders and updates,0,,N
10200,3.5.4.8,Handle order inquiries including post-order fulfillment transactions,0,,N
10187,3.5.5,Manage partners and alliances,4,+18641,N
10211,3.5.5.1,Provide enrollment training to partners/alliances,3,"+20019, +20020, +20021",N
20019,3.5.5.1.1,Provide certification enablement training,1,NEW,N
20020,3.5.5.1.2,Manage certifications and skills,1,NEW,N
20021,3.5.5.1.3,Provide support to partners/alliances,1,NEW,N
18641,3.5.5.2,Provide marketing materials to sales partners/alliances,1,NEW,N
10212,3.5.5.3,Develop enrollment forecast by partner/alliance,0,,N
10213,3.5.5.4,Agree on partner and alliance commissions,0,,N
10214,3.5.5.5,Evaluate partner/alliance results,0,,N
10150,3.5.6,Develop and manage media,0,,Y
10158,3.5.6.1,Define media objectives,0,,N
10161,3.5.6.2,Engage media provider,0,,N
10162,3.5.6.3,Develop and execute advertising,0,,N
11253,3.5.6.4,Develop and execute other campaigns/programs,0,,N
11254,3.5.6.5,Assess brand/service promotions performance,0,,N
20022,4,Deliver City Products,120,"+10217, +10219, c10215, NEW",Y
10215,4.1,Plan for and align supply chain resources,46,"+10223, +10224, +10227, +10368, c10221, c10222, c17042, RENAME, WAS:Plan and align resources",Y
10221,4.1.1,Develop production and materials strategies,10,"+19551, c10229, c10230, c10231, c10232, c10233, c10234, c14193, c14194, RENAME, WAS:Determine service delivery capacity and resource requirements",N
10229,4.1.1.1,Define manufacturing goals,1,"RENAME, WAS:Define service delivery goals",N
10230,4.1.1.2,Define labor and materials policies,1,"RENAME, WAS:Apply labor and materials policies",N
10231,4.1.1.3,Define outsourcing policies,1,"RENAME, WAS:Apply outsourcing policies",N
10232,4.1.1.4,Define capital expense policies,1,"RENAME, WAS:Apply capital expense policies",N
10233,4.1.1.5,Define capacities,1,"RENAME, WAS:Define service capacities",N
10234,4.1.1.6,Define production network and supply constraints,1,"RENAME, WAS:Define resource constraints and alternatives",N
14193,4.1.1.7,Define production process,1,"RENAME, WAS:Define service delivery process",N
19551,4.1.1.8,Define standard operating procedures,1,NEW,N
14194,4.1.1.9,Define production workplace layout and infrastructure,1,"RENAME, WAS:Define workplace layout and infrastructure",N
10222,4.1.2,Manage demand for products,8,"+10238, c10235, c10236, c10237, c10239, c10240, c10241, RENAME, WAS:Manage demand for products and services",N
18388,4.1.2.1,Determine sustainable demand range,0,,N
10235,4.1.2.2,Develop baseline demand forecasts,1,"RENAME, WAS:Develop baseline forecasts (min/max)",N
10236,4.1.2.3,Collaborate demand with customers,1,"RENAME, WAS:Collaborate with constituents",N
10237,4.1.2.4,Develop demand consensus forecast,1,"RENAME, WAS:Develop consensus forecast",N
10238,4.1.2.5,Determine available to promise,1,NEW,N
10239,4.1.2.6,Monitor activity against demand forecast and revise forecast,1,"RENAME, WAS:Monitor activity against budget",N
10240,4.1.2.7,Evaluate and revise demand forecasting approach,1,"RENAME, WAS:Evaluate and revise budgeting approach",N
10241,4.1.2.8,Measure demand forecast accuracy,1,"RENAME, WAS:Measure budget accuracy",Y
18389,4.1.3,Manage demand for facilities,0,,N
18390,4.1.3.1,Determine facility availability,0,,N
18391,4.1.3.2,Forecast facility demand,0,,N
18392,4.1.4,Cross-service planning and coordination,0,,N
18393,4.1.4.1,Plan for city-wide events,0,,N
18394,4.1.4.2,Plan for emergencies,0,,N
10223,4.1.5,Create materials plan,7,"+10242, +10243, +10244, +10245, +10246, +14196, NEW",N
10242,4.1.5.1,Create unconstrained plan,1,NEW,N
10243,4.1.5.2,Collaborate with supplier and contract manufacturers,1,NEW,N
10244,4.1.5.3,Identify critical materials and supplier capacity,1,NEW,N
10245,4.1.5.4,Monitor material specifications,1,NEW,N
10246,4.1.5.5,Generate constrained plan,1,NEW,N
14196,4.1.5.6,Define production balance and control,1,NEW,N
10224,4.1.6,Create and manage master production schedule,4,"+20023, +20024, +17041, NEW",N
20023,4.1.6.1,Model production network to enable simulation and optimization,1,NEW,N
20024,4.1.6.2,Create master production schedule,1,NEW,N
17041,4.1.6.3,Maintain master production schedule,1,NEW,N
17042,4.1.7,Plan distribution requirements,7,"+10252, +19555, -10257, c10256, c10258, c10260, RENAME, WAS:Service distribution requirements",N
10252,4.1.7.1,Maintain master data,1,NEW,N
10253,4.1.7.2,Determine service availability requirements at destination,0,,N
19555,4.1.7.3,Determine product storage facility requirements,1,NEW,N
10254,4.1.7.4,Calculate requirements at destination,0,,N
10255,4.1.7.5,Calculate consolidation at source,0,,N
10256,4.1.7.6,Manage collaborative replenishment planning,1,"RENAME, WAS:Manage collaborative resource replenishment planning",N
10258,4.1.7.7,Calculate and optimize destination dispatch plan,1,"RENAME, WAS:Calculate destination dispatch plan",N
10259,4.1.7.8,Manage dispatch plan attainment,0,,N
10260,4.1.7.9,Calculate and optimize destination load plans,1,"RENAME, WAS:Calculate destination load plans",N
10261,4.1.7.10,Manage partner load plan,0,,N
10262,4.1.7.11,Manage cost of supply,0,,N
10263,4.1.7.12,Manage capacity utilization,0,,N
10226,4.1.8,Establish physical service constraints,1,+19558,N
10267,4.1.8.1,Establish the physical constraints of the city,0,,N
10268,4.1.8.2,Establish inventory constraints,0,,N
10269,4.1.8.3,Establish delivery constraints,0,,N
19558,4.1.8.4,Establish storage management constraints,1,NEW,N
10227,4.1.9,Review distribution planning policies,4,"+10264, +10265, +10266, NEW",N
10264,4.1.9.1,Review distribution network,1,NEW,N
10265,4.1.9.2,Establish sourcing relationships,1,NEW,N
10266,4.1.9.3,Establish dynamic deployment policies,1,NEW,N
10368,4.1.10,Develop quality standards and procedures,4,"+10371, +10372, +10373, NEW",N
10371,4.1.10.1,Establish quality targets,1,NEW,N
10372,4.1.10.2,Develop standard testing procedures,1,NEW,N
10373,4.1.10.3,Communicate quality specifications,1,NEW,N
10216,4.2,Procure materials and services,11,"+20973, c10277, c10280",Y
10277,4.2.1,Provide sourcing governance and perform category management,4,"+10284, +10285, c10283, RENAME, WAS:Develop sourcing strategies",Y
10281,4.2.1.1,Develop procurement plan,0,,N
10282,4.2.1.2,Clarify purchasing requirements,0,,N
10283,4.2.1.3,Establish materials management contingency plans,1,"RENAME, WAS:Develop inventory strategy",N
10284,4.2.1.4,Match needs to supply capabilities,1,NEW,N
10285,4.2.1.5,Analyze organization’s spend profile,1,NEW,N
10286,4.2.1.6,Seek opportunities to improve efficiency and value,0,,N
10287,4.2.1.7,Collaborate with suppliers to identify sourcing opportunities,0,,N
18395,4.2.1.8,Collaborate with regional or neighboring governments for sourcing opportunities,0,,N
20973,4.2.2,Develop sourcing and category management strategies,1,NEW,N
10278,4.2.3,Select suppliers and develop/maintain contracts,0,,Y
18396,4.2.3.1,Align scope specifications with service delivery goals,0,,N
10288,4.2.3.2,Select suppliers,0,,N
10289,4.2.3.3,Certify and validate suppliers,0,,N
10290,4.2.3.4,Negotiate and establish contracts,0,,N
10291,4.2.3.5,Manage contracts,0,,N
10279,4.2.4,Order materials and services,2,"c10297, c10298",Y
10292,4.2.4.1,Process/Review requisitions,0,,N
10293,4.2.4.2,Approve requisitions,0,,N
10294,4.2.4.3,Solicit/Track vendor quotes,0,,N
10295,4.2.4.4,Create/Distribute purchase orders,0,,Y
10296,4.2.4.5,Expedite orders and satisfy inquiries,0,,N
10297,4.2.4.6,Reconcile purchase orders,1,"RENAME, WAS:Record receipt of goods",Y
10298,4.2.4.7,Research/Resolve order exceptions,1,"RENAME, WAS:Research/Resolve exceptions",N
10280,4.2.5,Manage suppliers,4,"c10299, c10300, c10302, RENAME, WAS:Manage vendors",Y
10299,4.2.5.1,Monitor/Manage supplier information,1,"RENAME, WAS:Monitor/Manage vendor information",N
10300,4.2.5.2,Prepare/Analyze procurement and supplier performance,1,"RENAME, WAS:Prepare/Analyze procurement and vendor performance",N
10301,4.2.5.3,Support inventory processes,0,,N
10302,4.2.5.4,Monitor quality of product delivered,1,"RENAME, WAS:Monitor quality of product/service delivered",N
10217,4.3,Produce/Assemble/Test product,30,"+10303, +10304, +10369, +10370, NEW",Y
10303,4.3.1,Schedule production,8,"+19563, +10306, +10307, +10308, +10315, +10316, +10309, NEW",N
19563,4.3.1.1,Model and simulate plant,1,NEW,N
10306,4.3.1.2,Generate line level plan,1,NEW,N
10307,4.3.1.3,Generate detailed schedule,1,NEW,N
10308,4.3.1.4,Schedule production orders and create lots,1,NEW,N
10315,4.3.1.5,Schedule preventive (planned) maintenance (preventive maintenance orders),1,NEW,N
10316,4.3.1.6,Schedule requested (unplanned) maintenance (work order cycle),1,NEW,N
10309,4.3.1.7,Release production orders and create lots,1,NEW,N
10304,4.3.2,Produce/Assemble product,11,"+10310, +10311, +10319, +10313, +19566, +10314, NEW",Y
10310,4.3.2.1,Manage raw material inventory,1,NEW,N
10311,4.3.2.2,Execute detailed line schedule,1,NEW,N
10319,4.3.2.3,Report maintenance issues,1,NEW,N
10313,4.3.2.4,Rerun defective items,1,NEW,N
19566,4.3.2.5,Monitor and optimize production process,5,"+19567, +19568, +19569, +19570, NEW",N
19567,4.3.2.5.1,Automate and control plant,1,NEW,N
19568,4.3.2.5.2,Perform advanced process control,1,NEW,N
19569,4.3.2.5.3,Perform real-time optimization,1,NEW,N
19570,4.3.2.5.4,Manage plant alarms and alerts,1,NEW,N
10314,4.3.2.6,Assess production performance,1,NEW,N
10369,4.3.3,Perform quality testing,7,"+10318, +10374, +20956, +10375, +12045, +12046, NEW",N
10318,4.3.3.1,Calibrate test equipment,1,NEW,N
10374,4.3.3.2,Perform testing using the standard testing procedure,1,NEW,Y
20956,4.3.3.3,Manage quality samples,1,NEW,N
10375,4.3.3.4,Record test results,1,NEW,N
12045,4.3.3.5,Track and analyze non-conformance trends,1,NEW,N
12046,4.3.3.6,Perform root cause analysis,1,NEW,N
10370,4.3.4,Maintain production records and manage lot traceability,3,"+10376, +10377, NEW",N
10376,4.3.4.1,Determine lot numbering system,1,NEW,N
10377,4.3.4.2,Determine lot use,1,NEW,N
10219,4.4,Manage logistics and warehousing,32,"+10338, +20936, +10340, +10341, NEW",Y
10338,4.4.1,Provide logistics governance,8,"+10343, +10344, +10345, +10346, +10347, +10348, +16905, NEW",Y
10343,4.4.1.1,Translate customer service requirements into logistics requirements,1,NEW,N
10344,4.4.1.2,Design logistics network,1,NEW,N
10345,4.4.1.3,Communicate outsourcing needs,1,NEW,N
10346,4.4.1.4,Develop and maintain delivery service policy,1,NEW,N
10347,4.4.1.5,Optimize transportation schedules and costs,1,NEW,N
10348,4.4.1.6,Define key performance measures,1,NEW,N
16905,4.4.1.7,Define reverse logistics strategy,1,NEW,N
20936,4.4.2,Plan and manage inbound material flow,9,"+10349, +10350, +10351, +10352, +12708, +20109, NEW",N
10349,4.4.2.1,Plan inbound material receipts,1,NEW,N
10350,4.4.2.2,Manage inbound material flow,1,NEW,N
10351,4.4.2.3,Monitor inbound delivery performance,1,NEW,N
10352,4.4.2.4,Manage flow of returned products,1,NEW,N
12708,4.4.2.5,Control quality of returned parts,1,NEW,N
20109,4.4.2.6,Salvage or repair returned products,3,"+10366, +14195, NEW",N
10366,4.4.2.6.1,Perform salvage activities,1,NEW,N
14195,4.4.2.6.2,Manage repair/refurbishment and return to customer/stock,1,NEW,N
10340,4.4.3,Operate warehousing,9,"+10353, +10354, +10355, +10356, +10357, +10358, +10359, +20957, NEW",Y
10353,4.4.3.1,Track inventory deployment,1,NEW,N
10354,4.4.3.2,"Receive, inspect, and store inbound deliveries",1,NEW,N
10355,4.4.3.3,Track product availability,1,NEW,N
10356,4.4.3.4,"Pick, pack, and ship product for delivery",1,NEW,N
10357,4.4.3.5,Track inventory accuracy,1,NEW,N
10358,4.4.3.6,Track third-party logistics storage and shipping performance,1,NEW,N
10359,4.4.3.7,Manage physical finished goods inventory,1,NEW,Y
20957,4.4.3.8,Manage warehouse transfers,1,NEW,N
10341,4.4.4,Operate outbound transportation,5,"+10360, +10361, +10362, +10363, NEW",Y
10360,4.4.4.1,"Plan, transport, and deliver outbound product",1,NEW,N
10361,4.4.4.2,Track carrier delivery performance,1,NEW,N
10362,4.4.4.3,Manage transportation fleet,1,NEW,N
10363,4.4.4.4,Process and audit carrier invoices and documents,1,NEW,N
20025,5,Deliver Services,136,"+20026, +20040, +20058, c18397, c18409, c18413, c18429, c18450, NEW",Y
20026,5.1,Establish service delivery governance and strategies,14,"+20027, +20032, NEW",N
20027,5.1.1,Establish service delivery governance,5,"+20028, +20029, +20030, +20031, NEW",N
20028,5.1.1.1,Set up and maintain service delivery governance and management system,1,NEW,N
20029,5.1.1.2,Manage service delivery performance,1,NEW,N
20030,5.1.1.3,Manage service delivery development and direction,1,NEW,N
20031,5.1.1.4,Solicit feedback from customer on service delivery satisfaction,1,NEW,N
20032,5.1.2,Develop service delivery strategies,8,"+20033, +20034, +20035, +20036, +20037, +20038, +20039, NEW",N
20033,5.1.2.1,Define service delivery goals,1,NEW,N
20034,5.1.2.2,Define labor policies,1,NEW,N
20035,5.1.2.3,Evaluate resource availability,1,NEW,N
20036,5.1.2.4,Define service delivery network and supply constraints,1,NEW,N
20037,5.1.2.5,Define service delivery process,1,NEW,N
20038,5.1.2.6,Review and validate service delivery procedures,1,NEW,N
20039,5.1.2.7,Define service delivery workplace layout and infrastructure,1,NEW,N
20040,5.2,Manage service delivery resources,25,"+20041, +20050, +12127, NEW",N
20041,5.2.1,Manage service delivery resource demand,9,"+20042, +20043, +20044, +20045, +20046, +20047, +20048, +20049, NEW",N
20042,5.2.1.1,Monitor pipeline,1,NEW,N
20043,5.2.1.2,Develop baseline forecasts,1,NEW,N
20044,5.2.1.3,Collaborate with customers,1,NEW,N
20045,5.2.1.4,Develop consensus forecast,1,NEW,N
20046,5.2.1.5,Determine availability of skills to deliver on current and forecast customer orders,1,NEW,N
20047,5.2.1.6,Monitor activity against forecast and revise forecast,1,NEW,N
20048,5.2.1.7,Evaluate and revise forecasting approach,1,NEW,N
20049,5.2.1.8,Measure forecast accuracy,1,NEW,N
20050,5.2.2,Create and manage resource plan,7,"+20051, +20052, +20053, +20054, +20055, +20056, NEW",N
20051,5.2.2.1,Define and manage skills taxonomy,1,NEW,N
20052,5.2.2.2,Create resource plan,1,NEW,N
20053,5.2.2.3,"Match resource demand with capacity, skills, and capabilities",1,NEW,N
20054,5.2.2.4,Collaborate with suppliers and partners to supplement skills and capabilities,1,NEW,N
20055,5.2.2.5,Identify critical resources and supplier capacity,1,NEW,N
20056,5.2.2.6,Monitor and manage resource capacity and availability,1,NEW,N
12127,5.2.3,Enable service delivery resources,8,"+12128, +12129, +12131, +12132, +12133, +20057, +12135, NEW",N
12128,5.2.3.1,Develop service delivery training plan,1,NEW,N
12129,5.2.3.2,Develop training materials,1,NEW,N
12131,5.2.3.3,Manage training schedule,1,NEW,N
12132,5.2.3.4,Deliver operations training,1,NEW,N
12133,5.2.3.5,Deliver technical training,1,NEW,N
20057,5.2.3.6,Perform skill and capability testing,1,NEW,N
12135,5.2.3.7,Evaluate training effectiveness,1,NEW,N
20058,5.3,Deliver service to customer,27,"+20059, +20069, +20077, NEW",N
20059,5.3.1,Initiate service delivery,10,"+20060, +20061, +20062, +20063, +20064, +20065, +20068, NEW",N
20060,5.3.1.1,Review contract and agreed terms,1,NEW,N
20061,5.3.1.2,Understand customer requirements and define refine approach,1,NEW,N
20062,5.3.1.3,Modify/revise and approve project plan,1,NEW,N
20063,5.3.1.4,Review customer business objectives,1,NEW,N
20064,5.3.1.5,Confirm environmental readiness,1,NEW,N
20065,5.3.1.6,"Identify, select, and assign resources",3,"+20066, +20067, NEW",N
20066,5.3.1.6.1,Establish people objectives,1,NEW,N
20067,5.3.1.6.2,Establish engagement rules,1,NEW,N
20068,5.3.1.7,Plan for service delivery,1,NEW,N
20069,5.3.2,Execute service delivery,8,"+20070, +20071, +20072, +20073, +20074, +20075, +20076, NEW",N
20070,5.3.2.1,Analyze environment and customer needs,1,NEW,N
20071,5.3.2.2,Define solution,1,NEW,N
20072,5.3.2.3,Validate solution,1,NEW,N
20073,5.3.2.4,Identify changes,1,NEW,N
20074,5.3.2.5,Obtain approval to proceed,1,NEW,N
20075,5.3.2.6,Make build/buy solution,1,NEW,N
20076,5.3.2.7,Deploy solution,1,NEW,N
20077,5.3.3,Complete service delivery,8,"+20078, +20079, +20080, +20081, +20082, +20083, +20084, NEW",N
20078,5.3.3.1,Conduct service delivery/project review and evaluate success,1,NEW,N
20079,5.3.3.2,Complete/finalize financial management activities,1,NEW,N
20080,5.3.3.3,Confirm delivery according to contract terms,1,NEW,N
20081,5.3.3.4,Release resources,1,NEW,N
20082,5.3.3.5,Manage service delivery completion,1,NEW,N
20083,5.3.3.6,Harvest knowledge,1,NEW,N
20084,5.3.3.7,Archive records and update systems,1,NEW,N
18397,5.4,Manage licenses and permits,7,"c18398, c18403, RENAME, WAS:Issue licenses and permits",N
18398,5.4.1,Manage license issuance/renewal,3,"c18400, c18402, RENAME, WAS:Issue/Renew licenses",N
18399,5.4.1.1,Process license application,0,,N
18400,5.4.1.2,Administer licensee test,1,"RENAME, WAS:Administer test",N
18401,5.4.1.3,Verify compliance with codes and requirements,0,,N
18402,5.4.1.4,Provide license,1,"RENAME, WAS:Issue license",N
18403,5.4.2,Manage permit issuance,3,"c18406, c18408, RENAME, WAS:Issue permits",N
18404,5.4.2.1,Process permit application,0,,N
18405,5.4.2.2,Review plans,0,,N
18406,5.4.2.3,Verify permit code requirements,1,"RENAME, WAS:Verify code requirements",N
18407,5.4.2.4,Perform inspections,0,,N
18408,5.4.2.5,Provide permit,1,"RENAME, WAS:Issue permit",N
18409,5.5,Manage certificate issuance,2,"c18410, RENAME, WAS:Issue certificates and verify identity and entitlements",N
18410,5.5.1,Execute certicicate issuance,1,"RENAME, WAS:Issue certificates",N
18411,5.5.2,Verify entitlements or eligibility,0,,N
18412,5.5.3,Verify constituent identity,0,,N
18413,5.6,"Conduct inspections, investigations, and surveillance",5,"RENAME, WAS:Conduct inspections, investigations and surveillance",N
18414,5.6.1,Conduct inspections,2,"c18417, c18419",N
18415,5.6.1.1,Define scope of inspection,0,,N
18416,5.6.1.2,Notify affected parties of inspection scope,0,,N
18417,5.6.1.3,Validate inspection compliance,1,"RENAME, WAS:Validation of compliance",N
18418,5.6.1.4,Issue notice to comply,0,,N
18419,5.6.1.5,Issue violation notification,1,"RENAME, WAS:Issue violation",N
18420,5.6.1.6,Summarize inspection results,0,,N
18421,5.6.2,Conduct investigations,2,"c18422, c18425",N
18422,5.6.2.1,Perform preliminary analysis and case initiation,1,"RENAME, WAS:Preliminary analysis and case initiation",N
18423,5.6.2.2,Authenticate the claim,0,,N
18424,5.6.2.3,Obtain facts and evidence,0,,N
18425,5.6.2.4,Determine cause,1,"RENAME, WAS:Determine cause?",N
18426,5.6.2.5,Recommend prosecution or issuance of violation,0,,N
18427,5.6.2.6,Close investigation,0,,N
18428,5.6.3,Conduct surveillance,0,,N
18429,5.7,"Operate waste handling, storage, and disposal",13,"c18430, c18439, RENAME, WAS:Handle and process waste",N
18430,5.7.1,Execute waste material collection and storage,6,"c18436, c18438, RENAME, WAS:Handle material waste",N
18431,5.7.1.1,Collect waste material,3,"c18432, c18433, c18434",N
18432,5.7.1.1.1,Manage waste material collection schedule,1,"RENAME, WAS:Manage schedule",N
18433,5.7.1.1.2,Manage waste material vendors,1,"RENAME, WAS:Manage vendors",N
18434,5.7.1.1.3,Manage waste material bins,1,"RENAME, WAS:Manage bins",N
18435,5.7.1.2,Sort waste material,0,,N
18436,5.7.1.3,Recycle waste material,1,"RENAME, WAS:Recycle",N
18437,5.7.1.4,Maintain landfill,0,,N
18438,5.7.1.5,Evaluate future waste capacity needs,1,"RENAME, WAS:Evaluate future capacity needs",N
18439,5.7.2,Maintain wastewater infrastructure,4,"c18442, c18443, c18444, RENAME, WAS:Handle wastewater",N
18440,5.7.2.1,Maintain wastewater collection infrastructure,0,,N
18441,5.7.2.2,Maintain wastewater treatment infrastructure,0,,N
18442,5.7.2.3,Monitor wastewater system capacity,1,"RENAME, WAS:Monitor capacity of system",N
18443,5.7.2.4,Evaluate future wastewater capacity needs,1,"RENAME, WAS:Evaluate future capacity needs",N
18444,5.7.2.5,Execute wastewater treatment,1,"RENAME, WAS:Treat wastewater",N
18445,5.7.2.6,Monitor quality of treated water,0,,N
18446,5.7.3,Build awareness for responsible usage of the environment,2,"c18448, c18449",N
18447,5.7.3.1,Manage training and waste education programs,0,,N
18448,5.7.3.2,Organize recycling events and roadshows,1,"RENAME, WAS:Organise recycling events and roadshows",N
18449,5.7.3.3,Develop incentives and rewards,1,"RENAME, WAS:Develop invenctives and rewards",N
18450,5.8,"Maintain parks, greenspaces, and recreational services",13,"c18459, RENAME, WAS:Maintain parks, greenspaces and provide recreation",N
18451,5.8.1,Maintain parks,4,"c18453, c18455, c18456, c18457",N
18452,5.8.1.1,"Maintain infrastructure (play equipment, shelters, restrooms)",0,,N
18453,5.8.1.2,Establish park usage rules,1,"RENAME, WAS:Establish usage rules",N
18454,5.8.1.3,Monitor constituent usage for safety/environment impact,0,,N
18455,5.8.1.4,Execute removal of snow/debris,1,"RENAME, WAS:Removal of snow/debris",N
18456,5.8.1.5,"Perform turf maintenance (irrigate, mow)",1,"RENAME, WAS:Irrigate, mow turf",N
18457,5.8.1.6,Evaluate future park capacity needs,1,"RENAME, WAS:Evaluate future capacity needs",N
18458,5.8.1.7,Maintain hardscapes,0,,N
18459,5.8.2,Maintain greenspaces,3,"c18460, c18461, RENAME, WAS:Maintain green spaces",N
18460,5.8.2.1,Evaluate future greenspace capacity needs,1,"RENAME, WAS:Evaluate future capacity needs",N
18461,5.8.2.2,Develop policies for greenspace usage,1,"RENAME, WAS:Develop policies for usage",N
18462,5.8.3,Manage reservations,3,"c18463, c18464, c18465",N
18463,5.8.3.1,Develop reservation policies,1,"RENAME, WAS:Develop policies",N
18464,5.8.3.2,Set reservation fees,1,"RENAME, WAS:Set fees",N
18465,5.8.3.3,Maintain reservation schedules,1,"RENAME, WAS:Maintain schedules",N
18466,5.8.4,Provide recreational services,2,"c18468, c18470",N
18467,5.8.4.1,Manage recreational facilities,0,,N
18468,5.8.4.2,Develop recreational activities for all ages and abilities,1,"RENAME, WAS:Develop recreatonal activies for all ages and abilities",N
18469,5.8.4.3,Establish recreation fee schedule,0,,N
18470,5.8.4.4,Monitor recreational services usage and feedback,1,"RENAME, WAS:Monitor usage and feedback",N
18471,5.9,Provide public safety services,13,"c18493, c18497",N
18472,5.9.1,Manage emergency dispatch services,0,,N
18473,5.9.1.1,Manage public safety answering points,0,,N
18474,5.9.1.2,Identify caller and location,0,,N
18475,5.9.1.3,Route calls to the public safety answering point,0,,N
18476,5.9.1.4,Handle emergency calls,0,,N
18477,5.9.1.5,Coordinate emergency response,0,,N
18478,5.9.1.6,Route calls to appropriate public safety departments or agencies,0,,N
18479,5.9.2,Manage emergency medical services,2,"c18481, c18482",N
18480,5.9.2.1,Respond to medical calls,0,,N
18481,5.9.2.2,Monitor medical callout times,1,"RENAME, WAS:Monitor callout times",N
18482,5.9.2.3,Complete medical post-call reports,1,"RENAME, WAS:Complete post-call reports",N
18483,5.9.2.4,Maintain proper inventory of medical supplies,0,,N
18484,5.9.2.5,Evaluate coverage area for location of new stations,0,,N
18485,5.9.2.6,Evaluate future capacity needs,0,,N
18486,5.9.3,Manage fire services,4,"c18488, c18489, c18491, c18492",N
18487,5.9.3.1,Respond to fire calls,0,,N
18488,5.9.3.2,Monitor fire services callout times,1,"RENAME, WAS:Monitor callout times",N
18489,5.9.3.3,Complete fire services post-call reports,1,"RENAME, WAS:Complete post-call reports",N
18490,5.9.3.4,Educate the public on fire safety and prevention,0,,N
18491,5.9.3.5,Support fire services public events,1,"RENAME, WAS:Support public events",N
18492,5.9.3.6,Monitor/maintain fire hydrants and water infrastructure,1,"RENAME, WAS:Monitor/maintain fire hydrants and water infratstructure",N
18493,5.9.4,Enforce public safety regulations,4,"c18494, c18495, c18496, RENAME, WAS:Enforce regulations",N
18494,5.9.4.1,Monitor public safety regulatory compliance,1,"RENAME, WAS:Monitor compliance",N
18495,5.9.4.2,Issue public safety violation notification,1,"RENAME, WAS:Issue violation notification",N
18496,5.9.4.3,Establish public safety mediation standards,1,"RENAME, WAS:Establish mediation standards",N
18497,5.9.5,Manage asset seizures,3,"c18498, c18500, RENAME, WAS:Seizures",N
18498,5.9.5.1,Document asset seizures,1,"RENAME, WAS:Document assets seize",N
18499,5.9.5.2,Provide adequate protection until adjudication,0,,N
18500,5.9.5.3,Establish guidelines for disposition of seized assets,1,"RENAME, WAS:Establish guidelines for disposition of assets",N
18501,5.10,Manage corrections and detentions,3,,N
18502,5.10.1,Operate correction and/or detention facilities,1,c18503,N
18503,5.10.1.1,Manage offender population segmentation,1,"RENAME, WAS:Segment offender population",N
18504,5.10.1.2,Manage offender work programs,0,,N
18505,5.10.1.3,Manage offender incentive programs,0,,N
18506,5.10.2,Manage offender population,1,c18510,N
18507,5.10.2.1,Process new inmates,0,,N
18508,5.10.2.2,Provide basic care for inmates,0,,N
18509,5.10.2.3,Transfer inmates,0,,N
18510,5.10.2.4,Provide offender job training and education services,1,"RENAME, WAS:Provide job training and education services",N
18511,5.10.3,Manage parole and work release programs,1,c18512,N
18512,5.10.3.1,Determine parole/work release eligibility,1,"RENAME, WAS:Determine eligibility",N
18513,5.10.3.2,Determine offender status,0,,N
18514,5.10.3.3,Parole offenders,0,,N
18515,5.10.3.4,Monitor parolees,0,,N
18516,5.10.3.5,Release inmates,0,,N
18517,5.11,Manage transportation systems,13,c18529,N
18518,5.11.1,Develop transportation system plans,2,"c18519, c18521",N
18519,5.11.1.1,Evaluate state of transportation infrastructure,1,"RENAME, WAS:Evaluate state of transportation infratructure",N
18520,5.11.1.2,Monitor and evaluate transportation needs,0,,N
18521,5.11.1.3,Coordinate transport services with intergovernmental organizations,1,"RENAME, WAS:Coordinate transport services with intergovernment organizations",N
18522,5.11.1.4,Establish long range plan for transportation system,0,,N
18523,5.11.2,Monitor transportation systems,0,,N
18524,5.11.2.1,Design transportation monitoring systems,0,,N
18525,5.11.2.2,Monitor transport systems,0,,N
18526,5.11.2.2.1,Identify transportation incidents,0,,N
18527,5.11.2.2.2,Reroute transportation providers,0,,N
18528,5.11.2.2.3,Notify affected transport maintenance,0,,N
18529,5.11.3,Manage marine and waterway services,3,"c18531, c18532, RENAME, WAS:Marine and waterway services",N
18530,5.11.3.1,Manage moorings,0,,N
18531,5.11.3.2,Manage marine and waterway safety,1,"RENAME, WAS:Manage safety",N
